TARGET_CLASS,search_budget,Size,Length,Generations,MethodCoverageBitString,BranchCoverageBitString
accessories.plugins.time.JDayChooser,120,74,191,354,1111111111111111111111111111111111111111111111111111111011,1111111111111111111111111111111111111111111100000011111111110111111111111111111111100000000000111111111011101111111111111111111111111111111111111111100011011101111101110111101111101111101111111111111111100000
