TARGET_CLASS,search_budget,Size,Length,Generations,MethodCoverageBitString,BranchCoverageBitString
org.jfree.data.time.TimeSeries,120,89,402,1347,11111111111111111111111111111111111111111111111111111,1111111111111111111111111111111111111111111111110111011011111111111111111111110111111111111101111111111111111111110111111111111111111101101000111111111111111111111111111111111111111111111111111111101011111111111011111111011111111111
