TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString,OutputCoverageBitString
twitter4j.TwitterException,120,51,190,1255,111111111111110001111111011001111101111110111111111101111111011111000101111111111101111101111111111111111111111111111111111,11111111000010101100010010011001001100111111011010
