TARGET_CLASS,search_budget,Size,Length,Generations,MethodNoExceptionCoverageBitString,BranchCoverageBitString
org.apache.hadoop.fs.shell.CommandFormat,120,19,80,274,1111111111101111,111111111111111111111111111111111111111111100011111111111110
