TARGET_CLASS,search_budget,Size,Length,Generations,WeakMutationCoverageBitString,BranchCoverageBitString
org.apache.hadoop.thirdparty.com.google.common.util.concurrent.CycleDetectingLockFactory,120,13,47,2465,11111111111111111100011111101111111111101111111111111111111111100011111111111111111111111111100000000000000001000000011111111111101111111101111010011111001111111111111111111110000001111111111111111100001001011010,0001111001111111111111010010010000000000111111011110100000110110011011010101110111110010111100110
