TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString,OutputCoverageBitString
org.apache.hadoop.security.SaslRpcServer,120,21,49,627,111111010011111111111100001101110010000001111011111011001000000000111010000000,0011011011000010
