TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString,OutputCoverageBitString
com.google.common.base.Predicates,120,31,133,274,1001011010010111111111111111111111100110100110010110110110111111110011110011110000000000000000110000000011110111,101010101010101011011010101010101010101010
