TARGET_CLASS,search_budget,Size,Length,Generations,CBranchCoverageBitString,BranchCoverageBitString
org.apache.hadoop.thirdparty.protobuf.AbstractMessage,120,24,95,53,1111010101101111110001100101101011000110101001001000000100000000000000000111111001000000000001000101110110100111101000100101111010011,1110011101001100011111111011001010111010001001001000000010000000000000000111101101000000000001000101110111000111110001000101111010011
