TARGET_CLASS,search_budget,Size,Length,Generations,CBranchCoverageBitString
com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,120,123,626,99,111111101110111111110001111110011111101111111010111011101010100000100110000001001000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111011110111111101111110111111011110011111111111111011111111111111111011001111011111001011111111111111111111111111111111111111111111111110111110011011111010111111111111111111001011110100111111111101011011101011001110111101010111101101100110010001101011000011110101110001100001101101101111100110100101101001011010101111111110010100001111111101110011110111010011010111001010100010101100100011101111100100001011111110110001010111100110111001010001100111010110011111011101100000100101101011111001011101001001101010110101001010001001111000111001111101100101000111111010111110100111101111001110000101101011110101101001110110011001111101110100111110101010110100000000101010001001100001101011001011010101011110110110011010101111110010100010011011011111010011000100110110111110001000010010101101000000000000000001111110111101111111001011111111110110111110111110011111011011011100110010001111111111000111011101111101111110011011111110111111001111011010000001000001101001000000000001010000000000000001100101100000000000011010011111000000000001110110111101100000000100011111111110011101101110101111110110111101110101110100101110010011111101101101011100111111110111101111011101110000010000010011000011000011111000000111111111010111101000000011111111001000000011110010101010010000000101101100101101001010000001001001001011001101000000000001111111111111111111111110110001101101111111101000000101110011111100101000111110001
