TARGET_CLASS,search_budget,Size,Length,Generations,LineCoverageBitString
com.soops.CEN4010.JMCA.JParser.JavaCharStream,120,43,116,51,11110111111111111111111111111100100000111101111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111000010000111111111111111111111111111111111111111110111111111111111110111100000000000000000000000000000011
