TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString,ExceptionCoverageBitString
com.soops.CEN4010.JMCA.JMCAAnalyzer,120,21,162,1674,1111111111111111110111101101110001110110110000000000000000010001000100001101011000011111111111110111101111101101111010110111111011010110110001111111110111111110110000001100000001011110111110110111101,1101
