TARGET_CLASS,search_budget,Size,Length,Generations,CBranchCoverageBitString,BranchCoverageBitString
org.apache.hadoop.security.token.DtUtilShell,120,27,169,1152,010110111011101111111111111101111111111111111111111111111111111011111111101111111010110111101111111111110100,111111101111111111111111111110111111111111111111111111111111110111111111111011111011010111011111111111110100
