TARGET_CLASS,search_budget,Size,Length,Generations,CBranchCoverageBitString
com.eteks.sweethome3d.viewcontroller.RoomController,120,5,50,1295,0100000000000000000000000000001111111111110111011111110100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
