TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString
org.objectweb.asm.jip.MethodWriter,120,107,754,378,11111111111111111111111111111111111101011011111101000100001111111111111111111111110101111111111111111111111111111111111111111011111111111111101111111111110101011000000000000011111111111111010110101000111111011101111000000000111110101111110111101111111111011011011011111111111111111111111111111111111111111111111011111111111111101111010111101000000011111101100000000000001111101111101111100110100000110110100000100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110111011111110111111101111111111111111100000100000111111111111111111111110101111111111111011111111111110111111111111101111111111111111111010110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111
