TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString,ExceptionCoverageBitString
org.jfree.data.category.DefaultIntervalCategoryDataset,120,70,265,1521,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111010111011,1111111111111111111111111111111111
