TARGET_CLASS,search_budget,Size,Length,Generations,LineCoverageBitString
org.objectweb.asm.jip.commons.LocalVariablesSorter,120,15,71,1092,11111111111111111100111111111111111111111111111111111111111111111111010101010011111111111111111111111111111111
