TARGET_CLASS,search_budget,Size,Length,Generations,WeakMutationCoverageBitString
org.apache.hadoop.fs.shell.CommandFormat,120,14,54,312,1111111111111111011111101111111111111111011111111101110111011111111010011000000011110111111111111111011111001111111110111111111111111111111
