TARGET_CLASS,search_budget,Size,Length,Generations,MethodNoExceptionCoverageBitString
org.apache.hadoop.thirdparty.protobuf.compiler.PluginProtos,120,74,245,128,11111111100111110110111111011111111111111111011111101101111111111011110111111110111111101111001101111111111111111111
