TARGET_CLASS,search_budget,Size,Length,Generations,CBranchCoverageBitString,BranchCoverageBitString
org.apache.hadoop.io.IOUtils,120,43,136,72,11111111111111111110010111111111111111011110111110101111101111111011011011111000001101110111111000000110110001111,11111111111111111111000111111111111110111110111110110111110111111010111011111011000001111101101100000110110001111
