TARGET_CLASS,search_budget,Size,Length,Generations,MethodCoverageBitString,BranchCoverageBitString
org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,120,80,422,625,1111111111111111111111111111111111111111111111111111111111,111111111111111111111111111111111111111111101111111110111011101110110101110011110000000000011111001111111100110001101011111000011111111110100000000001010111111101111111111110101110001110101110101111101111111111111011101010000001010101011001111
