TARGET_CLASS,search_budget,Size,Length,Generations,WeakMutationCoverageBitString,BranchCoverageBitString
org.jfree.data.time.TimeSeries,120,82,421,1157,11111111111111111111111111111111111111111111111111111111111111111111111111111111111010111111111111111111011111111110111111111111111110111111111111111101111111111111111111111111111111111111111101111111111011111111111111111111111111111111111111111111101111111111111111111111111111111111011100110111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111110111111111111111111110111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111011111011111100011011111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111110111111111111101110011111111111111111111111111111111111111,1111111111111111111111111111111111111111111111110111011011111111111111111111110111111101111101111111111111111111110111111111111111111101101000111111111111111111111111111111111111111111111111111111101011111111111011111111011111111111
