approach,BC,WM,LC,TMC,NTMC,DBC,EC,OC
smart selection,0.4685223847790821,0.5233896768587042,0.5134908608061006,0.7866856583417687,0.6280305659828448,0.464963403251767,16.428131021194606,0.37988119001666903
smart selection without the subsumption strategy,0.4848559927951908,0.5264264817050124,0.5307823089697142,0.7844758062961007,0.6320006628045628,0.4779359292595203,17.46146435452794,0.38631878616820703
