approach,BC,WM,LC,TMC,NTMC,DBC,EC,OC
smart selection,0.49200572490908734,0.5391100949342151,0.5326183382484382,0.778116940666063,0.6285511144250873,0.4864578469224312,12.586259541984735,0.3944166343743331
smart selection without the subsumption strategy,0.49866062159701097,0.5371481332202604,0.5440521605573563,0.7707415359057614,0.6257322011127312,0.48752631150810505,12.569974554707379,0.39635651901092755
