approach,BC,WM,LC,TMC,NTMC,DBC,EC,OC
smart selection,0.4916016429804649,0.5160525421687058,0.5135965814337853,0.8143902156552182,0.6375294669153555,0.4865930215490294,35.63492063492064,0.3562522048465012
smart selection without the subsumption strategy,0.4937581428024093,0.5223323932736097,0.5250516163191697,0.8127614830686133,0.6381041367052803,0.49813398841007916,37.32063492063492,0.3607562271338307
