approach,BC,WM,LC,TMC,NTMC,DBC,EC,OC
smart selection,0.4240643902122099,0.4713776017314557,0.47244693355889256,0.809345583774329,0.6278949449057448,0.43038545775017123,28.865079365079364,0.33111241618802145
smart selection without the subsumption strategy,0.45027269252955987,0.4858654943442299,0.4915369452538065,0.8139121018319235,0.6354022127194187,0.4610326812800981,32.66031746031746,0.34951828166318444
