TARGET_CLASS,search_budget,Size,Length,Generations,WeakMutationCoverageBitString
org.apache.hadoop.thirdparty.protobuf.Field,120,60,197,55,1111111111111111111111111110001000101111110001000111111111111111111111111111111111111111111111111111001011111100000011110000000001111000000000010000010000011110000000000110000001111010000000001111111110101110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101000000000000000000000000000000000000000011101011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111100000000001111111111111111111000000000000000000000001111111111110111010011111000000111111111111111111111111111111111111111111111111111111111100000000000000000000000111000111100001111000111101000011111000111110000000000100011111110001111111111111111111000111111111
