TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString,ExceptionCoverageBitString
org.apache.hadoop.thirdparty.com.google.common.cache.CacheBuilderSpec,120,50,186,2569,1111111111111111111111100111111111111111111111111111111111111111111101011111111110000000011111111111111111011111111111111111111111111111111111,111111
