TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString,ExceptionCoverageBitString
org.apache.hadoop.mapreduce.jobhistory.HistoryViewer,120,57,298,441,11111111111111111111111111111100000000111111111111111010101011111011101011111011111010111110111010101111100000111111111101,1111111111
