TARGET_CLASS,search_budget,Size,Length,Generations,WeakMutationCoverageBitString,BranchCoverageBitString
org.apache.hadoop.mapred.TaskLog,120,21,56,222,1111111101110000000000000011111111111111111111111000000000000001111110011111111110000111110000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111110101111111111111111111111111111111111101111111111110000000001111111001111111111111111111111111111111111111111111,0011111111111111010100100000000000110011100011111110000000000000000111111100000001111111111111
