TARGET_CLASS,search_budget,Size,Length,Generations,CBranchCoverageBitString,BranchCoverageBitString
org.apache.hadoop.mapred.MapTask,120,22,81,43,11000100101010010111001000000001101000100100111010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001111111101011011111110001111111111110110000000000011101001000000000000000000000000000000000000000000000000000000101100000000000000000000000000000000000000000000000000,01000111110100000111111011100110010000000011001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011001111110111100111111110001111111111110110000000000011100110000000000000000000000000000000000000000000000000000000011100000000000000000000000000000000000000000000000000
