TARGET_CLASS,search_budget,Size,Length,Generations,MethodNoExceptionCoverageBitString,BranchCoverageBitString
de.outstare.fortbattleplayer.model.impl.SimpleSector,120,34,131,1891,11111111111111111111,11111111111111110110111111111111111110111111111111111000111111111111111111
