TARGET_CLASS,search_budget,Size,Length,Generations,MethodNoExceptionCoverageBitString
org.apache.hadoop.thirdparty.protobuf.DescriptorProtos,120,185,552,60,101011100000000000000000000000000000000100000000001000010111111101010111111001100110000000000100000011010110000110101110011000100100000000000010100001100011100100101010001000000110100011101000000000100100000000000100001000000100001001000000001000111101000000010010001000000100001000000100000000000000110000110010000111000100100000011000000000000111000010101001010001000111000000000001000000000000000000000000000000100011100001000111110100110010001000010000001000000000000000011110100000101110010010000000100000010000000010000010000011100011111101111000000011110000011000010000110000100100100000000001000000110000000011100101000001000000010000000000001000000101000000100010010000010000000110011100000010101101010000000100011100001000000011000100000000000111010001000010010000110000001000000000011101001111000011100100100010001000111000110000100100001010010001100101010101001000001000110100000000000010100000001110011000001111110
