TARGET_CLASS,search_budget,Size,Length,Generations,WeakMutationCoverageBitString,BranchCoverageBitString
com.jstevh.viewer.ClassInfo,120,31,111,803,11111111111111111101111111111111111111110011111111111111101111111111111011111111111111111111100111111111111011111111111111111111110111111111111111111100000000000011111111111111111111111111111111110111111111111111110000000001111111111111111111111111111111111101111111111111111111111011111110111111111111101111111111111111111111111110111111111111101111111111111111111111111111111111111111111111111111111111111000000111111101011111111111110111111111111111011111111101111111111111111111011111111101111101100111111,011101111110011111011101101101111101110110111111111111111111101111101011011111111111111111011111111111111111111111111111111111110000000000111011111110111101011011011111
