TARGET_CLASS,search_budget,Size,Length,Generations,MethodNoExceptionCoverageBitString
org.apache.hadoop.yarn.proto.CsiAdaptorProtos,120,95,220,62,1110111010101110100110111101000101001001100101100000000000001000101001000100000110011000000010001001011110000000000010101110010010110011001110011001010010111010011000000000000011001110010011100110011111110001110000000000100010001100000000000000100111000010000011110000000000011000111000000000000101000000000000110
