TARGET_CLASS,search_budget,Size,Length,Generations,WeakMutationCoverageBitString,BranchCoverageBitString
com.google.common.util.concurrent.Monitor,120,62,1003,4,1110111111111111111011100000000011110000110000000000000000011111111000000001111111110011100000011111111111000011111100000111111110110101011000000000011000001111110000111011111000011111100001110111110000110111110000111111000011111111011111111111100001111111101110100100011111000111110000011100101111111111111111111011111110100001111111000011111011010110011111111111100111110111111000000100111111000001000000000001111111101111011111111111111111100000,111111111111111111111011111110110000100000011011001000101111100100000001110100011111001111011000010001011001110110011110011101100101011001101001111111011010011111100100000101011111010100000010101010000000011010111110100
