TARGET_CLASS,search_budget,Size,Length,Generations,MethodNoExceptionCoverageBitString
org.apache.hadoop.yarn.proto.YarnServerResourceManagerRecoveryProtos,120,146,399,125,111011111100101111111101111111011110111100100101111111111011000101100101011100111101101111111111111111111111010011000111111011101111111100111101111111111111111100111011011111110111111111111011111111111101110011010001111011111111111110
