TARGET_CLASS,search_budget,Size,Length,Generations,LineCoverageBitString
org.apache.hadoop.yarn.api.records.impl.pb.ContainerStatusPBImpl,120,23,66,252,11111111111111111111011101101110111111110111110011111111111111111111111111111111111101111111111111111111110011111111111111111111111111111111111111111111111111111111111111111110110
