TARGET_CLASS,search_budget,Size,Length,Generations,MethodCoverageBitString,BranchCoverageBitString
org.apache.hadoop.ipc.protobuf.ProtobufRpcEngine2Protos,120,69,187,87,11110111111111001001111111111111111110,11111111111111111111111111111111111111011111100101111111111111111111101111111011111101111111111101111111011110100000000000000000000000000001110111111111111111111111111011111111111111111110111111111
