TARGET_CLASS,search_budget,Size,Length,Generations,WeakMutationCoverageBitString
wheel.asm.FieldWriter,120,13,63,252,1111111111111111111111111111111111111111111111111110111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111110111111111111111111111111111111111
