TARGET_CLASS,search_budget,Size,Length,Generations,MethodCoverageBitString,BranchCoverageBitString
org.apache.hadoop.mapred.IFile,120,24,115,255,111111101111111111111,11111111111111101111111010101111101011101101011100100000000000000011100000
