TARGET_CLASS,search_budget,Size,Length,Generations,LineCoverageBitString
org.apache.hadoop.fs.FileSystem,120,154,469,399,111101011111111100000011100000000000011111111111000011110111111111111111110011001011011010101111100100111000011000011001111111111111000000000000000000101110000000101101000001111111111111110011111111111111101100111110111111111111000111100111111111111101111111111111111111111111110000111101100100000001111111111111100011111111111111101111111111111111111111111111111110110111111111111111111111111111111111111111111110000000111111111111111111001001000111111111011111011110110111111111110000111111111101011111111110000000011111101100000000000000000000000000000011111111111001010110111010000100000000000000000000000000000111111111111100000110000010111110000000000010110100000000000000000000000000000000000000001011010110000000111111100000000001011111000011111011111111111000000000000000000000000000000111111111111111111111111111111111111111111111100111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000100000000000
