TARGET_CLASS,search_budget,Size,Length,Generations,MethodNoExceptionCoverageBitString,BranchCoverageBitString
org.apache.commons.math3.fraction.Fraction,120,54,103,1791,11111111111111111111111111111,1111111111111111111111111111111111111111111111111111111011111111111111111111111011111111111111111111111111111111111110
