TARGET_CLASS,search_budget,Size,Length,Generations,CBranchCoverageBitString,BranchCoverageBitString
weka.classifiers.Evaluation,120,118,498,247,11111111111111111111111111111111011110111110111111110011111110111101101001101100000011101000010000001101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111101100000110010111010010000000100000000000011101001101111111010000101101001101101011010101011010101101011110111011111111101010000000000000000011010111101010101011110111101011110011011111111011111111111111111111111101111111111111111111111101111111111111111111111011111110111111101111110111111101111111101110100000000111110000011111010010110011010011010010101010111111011111111110111111111110110110110000100000000000000000000100101111111111111110111,11111111111111111111111111111110111111011110111111110011111111011011101001101100000101110000010000010100101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111101100000110001111101010000001000000000000011011010011111111001001010101010101110101010101011100110101011111110101111111110100000000000000000101110111110100110101110111110101110010111111111011111111111111111111111011111111111111111111111011111111111111111111111011111110111111101111101111111011111111110111000000000111111000011111010101010101010101010101010100111111011111111110111111111110101111010000100000000000000000000010110111111111111111011
