TARGET_CLASS,search_budget,Size,Length,Generations,MethodNoExceptionCoverageBitString,BranchCoverageBitString
com.google.common.cache.CacheBuilderSpec,120,53,202,2901,111111111110110110111111111111,1111111111111111111111100111111111111111111111111111111111111111111111111111010111111111111111111111111111111111111111111111111111111111
