TARGET_CLASS,search_budget,Size,Length,Generations,MethodNoExceptionCoverageBitString,BranchCoverageBitString
gnu.trove.map.hash.TFloatObjectHashMap,120,95,404,100,11111111111111111111111011111111111100001111111110111111111110010010101011100001101,11111111111111111111111111111111111111110011101111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111110111111111111111111111111111111111111111111111111111111111111010000000000001111111111111111111111111111111111110011
