TARGET_CLASS,search_budget,Size,Length,Generations,MethodNoExceptionCoverageBitString,BranchCoverageBitString
org.apache.hadoop.thirdparty.com.google.common.util.concurrent.Striped,120,15,40,30,11011111111001001011000000,111111111111111110011101001000111111001111111011111111111101111110000010111110
