TARGET_CLASS,search_budget,Size,Length,Generations,MethodNoExceptionCoverageBitString,BranchCoverageBitString
org.apache.hadoop.io.WritableUtils,120,39,155,168,1111111001011111111111111111,11111110000111110011111011111110111011111111111111111111111111101111111111111111111111111111111111
