TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString
org.apache.hadoop.security.token.DtUtilShell,120,19,158,893,111111101111100111111111111111111111111111111111111111111111110111111111111000000000000000000000000000110000
