TARGET_CLASS,search_budget,Size,Length,Generations,CBranchCoverageBitString
Scanner,120,25,116,2029,1010011111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111011111111101111111101000011001111000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
