TARGET_CLASS,search_budget,Size,Length,Generations,MethodCoverageBitString,BranchCoverageBitString
org.apache.hadoop.security.LdapGroupsMapping,120,30,108,739,1111111111111110011111111,0011111111111111110000000000000000000000000000000000000000001111111111000011100110101110101000111110000010111100000001011101011000011110111111000001010111
