TARGET_CLASS,search_budget,Size,Length,Generations,CBranchCoverageBitString
org.apache.hadoop.net.InnerNodeImpl,120,32,84,64,11111111111111110111111101101111111010111111111111100110000000001111111101111111111101100000001011110000000000
