TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString,OutputCoverageBitString
org.apache.hadoop.yarn.server.nodemanager.containermanager.resourceplugin.deviceframework.DeviceMappingManager,120,13,46,1073,11111111111100000000000000000000000000000000000100000000000000000000000001111,00110000110000000000001110000000
