TARGET_CLASS,search_budget,Size,Length,Generations,LineCoverageBitString
org.apache.hadoop.yarn.api.records.impl.pb.NodeReportPBImpl,120,37,104,245,11111111111111111000000011111111111000101110011111111111111001111110011111111111111001111111110111001111111111111101010111111100111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
