TARGET_CLASS,search_budget,Size,Length,Generations,WeakMutationCoverageBitString,BranchCoverageBitString
org.apache.hadoop.thirdparty.com.google.common.base.Predicates,120,24,77,126,1111110101110111011110000000000000000000111111011111100000000000001111110111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000110110101000000000001100000000000000000000000010000000000000000000000000000000000000000111111111,001000000011111111111111111110000001001000010000010011010111111110011110011110000000000000000111000000000000011
