TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString
com.lts.io.DirectoryScanner,120,42,192,2653,1111111111111111111111111111111111111111111101111111111110110101111011111111111011111111111111111111111111111111111111111111110101111111111111111110111111111111111111111111111111111111111111111011011100111111111111111110111111111111
