TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString,WeakMutationCoverageBitString,LineCoverageBitString,MethodCoverageBitString,MethodNoExceptionCoverageBitString,CBranchCoverageBitString,ExceptionCoverageBitString,OutputCoverageBitString
gnu.trove.list.linked.TDoubleLinkedList,120,198,739,135,111111111111111111111111111111111111111111111111011111111111111111111111111111011111111111111111111111111011101110111111111111111111111111111111111111111111111111111111111111111111011101111111111111111111111111101111111111111111010110111101111111111111111110011111111111110111111,1111111110111111111111111111111101111111111111111111111111111111111111111111111111111111111110101111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111110111111111111101111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111011111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111101111111000111111011111111111111111111,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111110111011111111111111111111111111111111111111111111111111110011111111111111110111111111111111111111111111111111000001111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111110111111111111111111111,1111111111111111111111111111111111111111111111111111111111111111111111111111111111,1111111111111111111111111111111111111111110111111111111111111111111111111111111111,111111111111111111111111111111111111111111111110111111111101111111111111111110111111111111111111111111111011110110111111111111111111111111111111111111111111111111111111011111111110111101111111101111111110111111110111111111111110101110111011111111111111111110011111111111101111111,1111111111111111111111111111111111111111111111111111111111111,011111111111001111111111010101111111111100111011111011111100101001001011101111110011101101101111111111111111011101111111011011001010010010111110100111010011010
