TARGET_CLASS,search_budget,Size,Length,Generations,CBranchCoverageBitString,MethodNoExceptionCoverageBitString,ExceptionCoverageBitString,OutputCoverageBitString,BranchCoverageBitString,WeakMutationCoverageBitString,LineCoverageBitString,MethodCoverageBitString
org.apache.hadoop.fs.statistics.impl.IOStatisticsStoreImpl,120,56,221,427,1111111111111111111111111111111111111111111111111111111111111011111111111,11111111111111111111111,1111111111111111111,11011011011011011011011001101101101101101101101101101101101101101000011101111010100100100100100100100001111111111110,1111111111111111111111111111111111111111111111111111111111111101111111111,1111100001111111010111111111111111111111111111111111111101111111111111110111111101110111111111111111111111111111111111111100000000111111100111111111111111111111111111111110111111,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,11111111111111111111111
