TARGET_CLASS,search_budget,Size,Length,Generations,WeakMutationCoverageBitString,BranchCoverageBitString
org.apache.commons.lang3.LocaleUtils,120,34,42,1891,110000000000000011011100000000111111111111111111111111111111110000000000011111111111011111011110111111111111111111111111111111111111111111111111111010111111110000000000000001111011111111111111111111111111111111111111,111111110000000001110001111111111111000000011111111111111110111111101011000111111111111111111111111
