TARGET_CLASS,search_budget,Size,Length,Generations,LineCoverageBitString
com.werken.saxpath.XPathLexer,120,30,83,2164,1111111111000011111111111111111000011111111111111111111111111111111111111111111111111111111111111111000011111111111111111111111111111111111110111111111111111111111111111111111111111111111111111110001111111111001111111111111111111111111111111111111111
