TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString,OutputCoverageBitString
com.mentorgen.tools.profile.runtime.Profile,120,25,69,803,1111111111111111111111111110111111110111111111111101011100111011111111111111,10110010000
