TARGET_CLASS,search_budget,Size,Length,Generations,BranchCoverageBitString,WeakMutationCoverageBitString,LineCoverageBitString,MethodCoverageBitString,MethodNoExceptionCoverageBitString,CBranchCoverageBitString,ExceptionCoverageBitString,OutputCoverageBitString
org.apache.hadoop.thirdparty.com.google.common.util.concurrent.CycleDetectingLockFactory,120,21,128,203,1111111011110111111111000010010000000000111110100000011110110110001111111110111101110010111110110,11111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111000000011111111111001111111111111110111111111111100000111111111110000001111111111111111111101001011010,11111110000000000000000111000111111111111111111111011111110000100001000100011101111000000000000000000000011111011111110000000000000000000000111100111111111111111111111111100011101111011110000111111011111000011111111111,1111111111110000011100000001111,1111111000000000011100000001111,1001010010001111000110011101110101010011111110100000011111010110001111111110101011101010111111100,111111,101010101010
