approach,BC,WM,LC,TMC,NTMC,DBC,EC,OC
smart selection,0.6086622851897958,0.6337051093381953,0.6422529772763151,0.8518956155251765,0.7320714826832132,0.6035244244497648,14.319032258064516,0.4681203297799416
original combination,0.6035885523744794,0.6419097811893522,0.6411328665612748,0.855354366302596,0.7325410645635854,0.59825301989038,13.99102564102564,0.4670474430801654
constituent criterion,0.6134203350229489,0.6380294387734937,0.6380692202420385,0.8432727716742792,0.7116870838214675,0.6011688522265344,13.690415335463259,0.47325376353703125
