approach,BC,WM,LC,TMC,NTMC,DBC,EC,OC
smart selection,0.5891630150506157,0.6171845928110056,0.6280898880966553,0.8477385324913853,0.7258313657821572,0.5835402804075743,13.278412698412698,0.4540875658287555
original combination,0.5841479647906725,0.6240916786011655,0.6262059330074331,0.8499885564331423,0.7238699855795118,0.5779392892684122,13.074814814814818,0.4511781640549393
constituent criterion,0.5976939584678543,0.6245630969687611,0.6268319508945271,0.8379263826559901,0.7065053224645998,0.5868556056247745,12.733862433862434,0.4582742924041215
