TARGET_CLASS,search_budget,Size,Length,Generations,MethodCoverageBitString,BranchCoverageBitString
org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,120,10,64,198,111111110000011,0111111111110110010110000000000000000000000100000000000000000000000000100011111111111101
